StoreID,StoreName,Disabled,Abbreviation,ManagerEmployeeID,ManagerCommissionable,Address,City,StateProv,ZipPostal,Country,PhoneNumber,FaxNumber,DistrictName,RegionName,ChannelName,StoreType,GLCode,SquareFootage,LocationCode,Latitude,Longitude,AddressVerified,TimeZone,AdjustDST,CashPolicy,MaxCashDrawer,Serial_on_OE,Phone_on_OE,PAW_on_OE,Comment_on_OE,HideCustomerAddress,EmailAddress,GeneralLocationNotes,SaleInvoiceComment,StaffLevel,BankDetails,Taxes,LeaseStartDate,LeaseEndDate,Rent,PropertyTaxes,InsuranceAmount,OtherCharges,DepositTaken,LeaseNotes,InsuranceCompany,LandlordNotes,LandlordName,RelocationDate,UseLocationEmail,LocationEntityID,DateLastStatusChanged
1148,1565 Carmichael,0,1565C,284,FALSE,4024 Manzanita Ave,Carmichael,CA,95608,United States,9164878255,,Sacramento Central,OR/CA Region,West Market,3/4 Tier-PPP,1565,0,6OEX0,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"CA - Sales Tax 7.75%, 5.9% E911 Fee (CA)",,,0,0,0,0,0,8/1/2015,,,SPRING - CARMICHAEL/61256322,,TRUE,59760,2015-07-10T09:31:41.87
1130,1547 Howe Ave,0,1547C,284,FALSE,1415 Howe Ave,Sacramento,CA,95825,United States,9169213313,,Sacramento Central,OR/CA Region,West Market,3/4 Tier-PPP,1547,0,TNZTY,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"CA - Sales Tax 7.75%, 12.40% E911 Fee (CA)",,,0,0,0,0,0,8/1/2015,,,SPRING - HOWE/60146940,,TRUE,59725,2015-07-10T09:26:25.093
1133,1550 Elk Grove,0,1550C,284,FALSE,7701 Laguna Blvd Suite 460,Elk Grove,CA,95758,United States,9166839478,,Sacramento Central,OR/CA Region,West Market,3/4 Tier-PPP,1550,0,ZPOF4,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun 11am-6pm",,,,"CA - Sales Tax 7.75%, 5.9% E911 Fee (CA)",,,0,0,0,0,0,8/1/2015,,,SPRING - ELK GROVE/60143877,,TRUE,59730,2015-07-10T09:31:09.347
1141,1558 Meadowview,0,1558C,284,FALSE,1441 Meadowview Rd Suite 102,Sacramento,CA,95832,United States,9164294100,,Sacramento Central,OR/CA Region,West Market,3/4 Tier-PPP,1558,0,GEF9Y,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,"CA - Sales Tax 8.25%, 12.40% E911 Fee (CA)",,,0,0,0,0,0,8/1/2015,,,SPRING - MEADOWVIEW/60143691,,TRUE,59746,2015-07-10T09:31:28.98
1516,1764 Burke Center,0,1764V,168,FALSE,5765 Burke Centre Pkwy Suite X,Burke,VA,22015,United States,7037642900,,Arlington,Atlantic Region,Northeast Market,3/4 Tier-PPP,1764,0,3WU5I,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,FALSE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.50 E911 Fee (VA), VA - Sales Tax 6%",,,0,0,0,0,0,11/1/2015,,,SPRING - BURKE/60144649,,TRUE,84659,2015-10-08T11:22:54.35
1778,2167 Rice Lake,0,2167W,268,FALSE,2304 S Main St,Rice Lake,WI,54868,United States,7158694440,,Wisconsin West,Northern Plains Region,Central Market,3/4 Tier-PPP,2167,0,ZW52V,,,Not Verified,(GMT-06:00) Central Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 12pm-5pm",,,,"$.38 E911 Fee (WI), WI - Sales Tax 5.5%",,,0,0,0,0,0,,,,,,TRUE,87738,2016-05-15T21:05:31.41
1512,1760 Stonewall Shops,0,1760V,168,FALSE,7905 Stonewall Shops Square,Gainesville,VA,20155,United States,5712614200,,Manassas,Atlantic Region,Northeast Market,3/4 Tier-PPP,1760,0,EKT8Q,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,FALSE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.50 E911 Fee (VA), VA - Sales Tax 6%",,,0,0,0,0,0,11/1/2015,,,SPRING - STONEWALL SHOPS,,TRUE,67969,2015-10-08T11:21:52.353
1502,1750 Fairfax,0,1750V,168,FALSE,13005 Lee Jackson Hwy Suite O,Fairfax,VA,22033,United States,7039566465,,Arlington,Atlantic Region,Northeast Market,3/4 Tier-PPP,1750,0,VQHFI,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.50 E911 Fee (VA), VA - Sales Tax 6%",,,0,0,0,0,0,11/1/2015,,,SPRING - FAIRFAX/61475518,,TRUE,67948,2015-10-08T11:17:25.213
1503,1751 Herndon,0,1751V,168,FALSE,342 Elden St,Herndon,VA,20170,United States,7034783300,,Arlington,Atlantic Region,Northeast Market,3/4 Tier-PPP,1751,0,KOQHQ,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,FALSE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.50 E911 Fee (VA), VA - Sales Tax 6%",,,0,0,0,0,0,11/1/2015,,,SPRING - ELDEN STREET/60146070,,TRUE,67950,2015-10-08T11:18:30.787
1504,1752 Dulles,0,1752V,168,FALSE,2465 Centreville Rd Suite J13,Herndon,VA,20171,United States,7037930700,,Arlington,Atlantic Region,Northeast Market,3/4 Tier-PPP,1752,0,7IGYB,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.50 E911 Fee (VA), VA - Sales Tax 6%",,,0,0,0,0,0,11/1/2015,,,SPRING - HERNDON/60143679,,TRUE,67952,2015-10-08T11:18:40.787
1522,1770 Falls Church,0,1770V,168,FALSE,8110-B Arlington Blvd,Falls Church,VA,22042,United States,7032040044,,Arlington,Atlantic Region,Northeast Market,3/4 Tier-PPP,1770,0,44J6O,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.50 E911 Fee (VA), VA - Sales Tax 6%",,,0,0,0,0,0,11/1/2015,,,SPRING - FALLS CHURCH/60145200,,TRUE,84660,2015-10-08T13:27:35.047
1523,1771 Vienna,0,1771V,168,FALSE,211 E Maple Ave,Vienna,VA,22180,United States,7039385000,,Arlington,Atlantic Region,Northeast Market,3/4 Tier-PPP,1771,0,Z9U0R,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.50 E911 Fee (VA), VA - Sales Tax 6%",,,0,0,0,0,0,11/1/2015,,,SPRING - VIENNA/61475519,,TRUE,67988,2015-10-08T13:28:22.27
1494,2054 Lincoln City,0,2054O,284,FALSE,900 SE Hwy 101,Lincoln City,OR,97367,United States,5416141741,,Oregon Central,OR/CA Region,West Market,3/4 Tier-PPP,2054,0,R78KR,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-7pm, Sun 11am-5pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - LINCOLN CITY/61430497,,TRUE,84665,2015-10-06T10:23:01.527
1474,2025 Redmond OR,0,2025O,284,FALSE,946 SW Veterans Way,Redmond,OR,97756,United States,5419238397,,Oregon Central,OR/CA Region,West Market,3/4 Tier-PPP,2025,0,85QX2,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun 11am-6pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - REDMOND/60652325,,TRUE,67929,2015-10-06T10:13:07.11
1465,2016 Keizer Station,0,2016O,284,FALSE,6328 Keizer Station Blvd NE Suite 501,Keizer,OR,97303,United States,5033933010,,Oregon Central,OR/CA Region,West Market,3/4 Tier-PPP,2016,0,KTWH3,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - KEIZER/60459303,,TRUE,67912,2015-10-06T09:16:06.83
1459,2010 Florence,0,2010O,284,FALSE,1680 Oregon Hwy 126,Florence,OR,97439,United States,5415903450,,Oregon Central,OR/CA Region,West Market,3/4 Tier-PPP,2010,0,UM8D0,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun 12pm-5pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - FLORENCE/61268258,,TRUE,84661,2015-10-06T09:15:40.05
1550,1782 Fredericksburg,0,1782V,168,FALSE,28 S Gateway Dr,Fredericksburg,VA,22406,United States,5406285738,,Manassas,Atlantic Region,Northeast Market,3/4 Tier-PPP,1782,0,TE0UY,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"VA - Sales Tax 5.30%, $.50 E911 Fee (VA)",,,0,0,0,0,0,11/25/2015,,,SPRING - SOUTH GATEWAY,,TRUE,84675,2015-11-04T13:38:14.94
1507,1755 Front Royal,0,1755V,168,FALSE,50 Riverton Commons Plaza Suite 10C,Front Royal,VA,22630,United States,5406313263,,Manassas,Atlantic Region,Northeast Market,3/4 Tier-PPP,1755,0,5YYSZ,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"VA - Sales Tax 5.30%, $.50 E911 Fee (VA)",,,0,0,0,0,0,11/1/2015,,,SPRING - RIVERTON COMMON/60146597,,TRUE,67959,2015-10-08T11:19:45.29
1540,1579 Riverbank,0,1579C,284,FALSE,2207 Claribel Rd Suite C,Riverbank,CA,95367,United States,2095021534,,Central Valley North,Central California Region,West Market,3/4 Tier-PPP,1579,0,ZHRWA,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 10am-7pm",,,,"CA - Sales Tax 7.875%, 5.9% E911 Fee (CA)",,,0,0,0,0,0,11/20/2015,,,SPRING - RIVERBANK/61422236,,TRUE,77902,2015-10-26T08:52:39.63
1775,2164 Chippewa Falls,0,2164W,268,FALSE,3040 Commercial Blvd,Chippewa Falls,WI,54729,United States,7153182400,,Wisconsin West,Northern Plains Region,Central Market,3/4 Tier-PPP,2164,0,6HW8Q,,,Not Verified,(GMT-06:00) Central Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-7pm, Sun 12pm-5pm",,,,"$.38 E911 Fee (WI), WI - Sales Tax 5.5%",,,0,0,0,0,0,6/1/2016,,,,,TRUE,87751,2016-05-15T21:05:21.3
1776,2165 Menomonie,0,2165W,268,FALSE,2421 Hwy 25 N Suite 101-103,Menomonie,WI,54751,United States,7152329080,,Wisconsin West,Northern Plains Region,Central Market,3/4 Tier-PPP,2165,0,VCODV,,,Not Verified,(GMT-06:00) Central Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-7pm, Sun 11am-5pm",,,,"$.38 E911 Fee (WI), WI - Sales Tax 5.5%",,,0,0,0,0,0,6/1/2016,,,,,TRUE,87752,2016-05-15T21:05:24.867
1461,2012 Gresham,0,2012O,284,FALSE,2069 NE Burnside Rd,Gresham,OR,97030,United States,5039072020,,Portland/Vancouver,OR/CA Region,West Market,3/4 Tier-PPP,2012,0,NH8HM,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - GRESHAM/60775661,,TRUE,67945,2015-10-06T09:15:43.817
1478,2029 Battle Ground,0,2029W,284,FALSE,2312 W Main St Suite 107,Battle Ground,WA,98604,United States,3606875523,,Portland/Vancouver,OR/CA Region,West Market,3/4 Tier-PPP,2029,0,R4C97,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 8.4%",,,0,0,0,0,0,11/1/2015,,,SPRING - BATTLE GROUND/60523845,,TRUE,67937,2015-10-06T10:13:37.98
1410,2008 Corvallis,0,2008O,284,FALSE,335 NW 4th St,Corvallis,OR,97330,United States,5417582277,,Oregon Central,OR/CA Region,West Market,3/4 Tier-PPP,2008,0,DLWCP,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015 0:00,,,SPRING - CORVALLIS/61006470,,TRUE,67917,2015-10-06T08:57:56.137
1780,2169 Wisconsin Rapids,0,2169W,268,FALSE,4531 8th St Suite 109,Wisconsin Rapids,WI,54494,United States,7154242440,,Wisconsin West,Northern Plains Region,Central Market,3/4 Tier-PPP,2169,0,AP8E5,,,Not Verified,(GMT-06:00) Central Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 12pm-6pm",,,,"$.38 E911 Fee (WI), WI - Sales Tax 5.5%",,,0,0,0,0,0,6/1/2016,,,,,TRUE,87756,2016-05-15T21:05:41.073
1463,2014 Hood River,0,2014O,284,FALSE,1802 Cascade Ave,Hood River,OR,97031,United States,5413861763,,Portland/Vancouver,OR/CA Region,West Market,3/4 Tier-PPP,2014,0,BIHM8,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-5pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - HOOD RIVER/60906831,,TRUE,67908,2015-10-06T09:16:01.083
1689,1570 Vancouver,0,1570W,284,FALSE,11600 SE Mill Plain Blvd Suite 3F,Vancouver,WA,98684,United States,3607682006,,Portland/Vancouver,OR/CA Region,West Market,3/4 Tier-PPP,1570,0,PBO7J,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 8.4%",,,0,0,0,0,0,3/23/2016,,,,,TRUE,84666,2016-02-22T16:25:42.997
1542,2056 Canby Square,0,2056O,284,FALSE,1075 SW 1st Ave,Canby,OR,97013,United States,9713192223,,Portland West,OR/CA Region,West Market,3/4 Tier-PPP,2056,0,DNMIC,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,,,,0,0,0,0,0,12/9/2015,,,SPRING - CANBY/61475515,,TRUE,84669,2015-10-26T08:59:47.37
1472,2023 Oregon City,0,2023O,284,FALSE,19502 Molalla Ave Suite 107,Oregon City,OR,97045,United States,5034964783,,Portland West,OR/CA Region,West Market,3/4 Tier-PPP,2023,0,WK0VL,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - OREGON CITY/60146794,,TRUE,84668,2015-10-06T09:17:02.17
1473,2024 Progress Ridge,0,2024O,284,FALSE,14900 SW Barrows Rd Suite G106,Beaverton,OR,97007,United States,5037475022,,Portland West,OR/CA Region,West Market,3/4 Tier-PPP,2024,0,CRP53,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 11am-6pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015,,,SPRING - PROGRESS RIDGE/61360703,,TRUE,67928,2015-10-06T09:17:04.407
1407,2005 Cedar Hills,0,2005O,284,FALSE,3155 SW Cedar Hills Blvd,Beaverton,OR,97005,United States,5039241819,,Portland West,OR/CA Region,West Market,3/4 Tier-PPP,2005,0,DMFRU,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 11am-7pm",,,,$.75 E911 Fee (OR),,,0,0,0,0,0,11/1/2015 0:00,,,SPRING - CEDAR HILLS/60145926,,TRUE,67911,2015-10-06T08:56:41.74
2051,2466 Edmonds,0,2466W,284,FALSE,22001 Hwy 99 Suite 200,Edmonds,WA,98020,United States,4257766601,,SeaTac,Northwest Region,West Market,3/4 Tier-PPP,2466,0,XUCYL,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 10.30%",,,0,0,0,0,0,8/1/2016 0:00,,,,,TRUE,98864,2016-07-14T15:07:46.02
1450,2042 Renton,0,2042W,284,FALSE,17234 140th Ave SE,Renton,WA,98058,United States,4252645218,,SeaTac,Northwest Region,West Market,3/4 Tier-PPP,2042,0,D068J,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 9.5%",,,0,0,0,0,0,11/1/2015,,,SPRING - RENTON/61097407,,TRUE,67924,2015-10-06T09:08:51.66
1495,2055 Auburn WA,0,2055W,284,FALSE,1038 Outlet Collection Way SW,Auburn,WA,98001,United States,2534440166,,SeaTac,Northwest Region,West Market,3/4 Tier-PPP,2055,0,AK465,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 10.0%",,,0,0,0,0,0,4/29/2016,,,,,TRUE,86771,2015-10-06T10:23:21.77
1526,1774 Stonebridge,0,1774V,168,FALSE,129 Stonebridge Plaza Ave,North Chesterfield,VA,23225,United States,8045395376,,Richmond,Atlantic Region,Northeast Market,3/4 Tier-PPP,1774,0,BKWN7,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"VA - Sales Tax 5.30%, $.50 E911 Fee (VA)",,,0,0,0,0,0,11/1/2015,,,SPRING COMMUNICATIONS - STONEBRIDGE/61012229,,TRUE,67994,2015-10-08T13:32:19.6
1485,2036 Kennewick,0,2036W,284,FALSE,4008 W 27th Ave Suite 102,Kennewick,WA,99337,United States,5095820160,,Tri-Cities,Northwest Region,West Market,3/4 Tier-PPP,2036,0,8R5PT,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 8.6%",,,0,0,0,0,0,11/1/2015,,,SPRING - KENNEWICK/60775609,,TRUE,67951,2015-10-06T10:14:33.863
1530,1778 South Hill,0,1778V,168,FALSE,200 Shaw St,South Hill,VA,23970,United States,4344473447,,Richmond,Atlantic Region,Northeast Market,3/4 Tier-PPP,1778,0,FPKHD,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"VA - Sales Tax 5.30%, $.50 E911 Fee (VA)",,,0,0,0,0,0,11/1/2015,,,SPRING COMMUNICATIONS - SOUTH HILL/61295629,,TRUE,68000,2015-10-08T13:35:19.167
1531,1779 Waynesboro,0,1779V,168,FALSE,760 Town Center Dr Suite F,Waynesboro,VA,22980,United States,5402212522,,Richmond,Atlantic Region,Northeast Market,3/4 Tier-PPP,1779,0,ZPOAJ,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"VA - Sales Tax 5.30%, $.50 E911 Fee (VA)",,,0,0,0,0,0,11/1/2015,,,SPRING COMMUNICATIONS - WAYNESBORO/61480469,,TRUE,68001,2015-10-08T13:35:58.673
1549,1706 Court St,0,1706N,168,FALSE,115 Court St,Brooklyn,NY,11201,United States,9178471396,,New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1706,0,EHKOZ,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-5pm","Spring Mobile
Dept of Consumer Affairs
License # 2028683-DCA",,,NY - Sales Tax 8.875%,,,0,0,0,0,0,11/18/2015,,,SPRING COMMUNICATIONS - 115 COURT ST/61452135,,TRUE,77908,2015-10-26T09:22:13.947
571,1635 Grand St,0,1635N,168,FALSE,692 Grand St,Brooklyn,NY,11211,United States,3475295543,,New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1635,0,KTMRP,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm","Spring Mobile
Dept of Consumer Affairs
License # 2024909-DCA",,,NY - Sales Tax 8.875%,,,0,0,0,0,0,6/10/2015,,,SPRING-GS-BROOKLYN GRAND/61380774,,TRUE,59879,
559,1627 Church Ave,0,1627N,168,FALSE,5012 Church Ave,Brooklyn,NY,11203,United States,3472404832,,New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1627,0,FYOMQ,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun 11am-5pm","Spring Mobile
Dept of Consumer Affairs
License # 2024885-DCA",,,NY - Sales Tax 8.875%,,,0,0,0,0,0,6/10/2015,,,SPRING-GS-BROOKLYN CHURCH/61380759,,TRUE,59859,
1457,2049 Lincoln Ave,0,2049W,284,FALSE,2810 E Lincoln Ave Suite F,Sunnyside,WA,98944,United States,5098360084,,Tri-Cities,Northwest Region,West Market,3/4 Tier-PPP,2049,0,AQ5VT,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 7.9%",,,0,0,0,0,0,11/1/2015,,,SPRING - SUNNYSIDE/60841512,,TRUE,67938,2015-10-06T09:09:50.02
2062,2477 Yakima 72nd,0,2477W,284,FALSE,110 S 72nd Ave Suite 110,Yakima,WA,98908,United States,5094696111,,Tri-Cities,Northwest Region,West Market,3/4 Tier-PPP,2477,0,6P4YK,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Fri 10am-7pm, Sat 10am-6pm, Sun Closed",,,,"$.95 E911 Fee (WA), WA - Sales Tax 8.2%",,,0,0,0,0,0,8/1/2016 0:00,,,,,TRUE,98871,2016-07-14T15:07:48.017
2050,2465 Colville,0,2465W,284,FALSE,1384 N Hwy,Colville,WA,99114,United States,5096843424,,WA East,Northwest Region,West Market,3/4 Tier-PPP,2465,0,UR2RS,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"$.95 E911 Fee (WA), WA - Sales Tax 7.6%",,,0,0,0,0,0,8/1/2016 0:00,,,,,TRUE,98869,2016-07-14T15:07:45.853
1692,1586 South Lake Union,0,1586W,284,FALSE,428 Westlake Ave N Suite 102,Seattle,WA,98109,United States,2068767717,,SeaTac,Northwest Region,West Market,3/4 Tier-PPP,1586,0,UKTGY,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"WA - Sales Tax 10.10%, $.95 E911 Fee (WA)",,,0,0,0,0,0,4/27/2016,,,,,TRUE,86769,2016-02-29T09:19:38.48
